340,124,superior room,3768
341,944,suite,5432
342,276,standard,2500
343,639,superior room,3768
344,246,suite,5432
345,137,presidential,12345
346,619,superior room,3768
347,557,presidential,12345
348,856,standard,2500
349,1022,presidential,12345
350,344,superior room,3768
351,531,standard,2500
352,1006,suite,5432
353,180,apartments,4600
354,198,duplex,7654
355,925,standard,2500
356,375,standard,2500
357,1081,suite,5432
358,478,apartments,4600
359,1097,duplex,7654
360,104,suite,5432
361,263,presidential,12345
362,829,suite,5432
363,1008,suite,5432
364,879,suite,5432
365,916,duplex,7654
366,270,presidential,12345
367,641,superior room,3768
368,547,standard,2500
369,147,duplex,7654
370,436,apartments,4600
371,904,presidential,12345
372,214,presidential,12345
373,135,suite,5432
374,540,presidential,12345
375,296,duplex,7654
376,696,duplex,7654
377,366,duplex,7654
378,382,superior room,3768
379,675,duplex,7654
380,132,apartments,4600
381,1072,superior room,3768
382,591,presidential,12345
383,857,presidential,12345
384,927,apartments,4600
385,320,superior room,3768
386,154,superior room,3768
387,776,superior room,3768
388,278,standard,2500
389,567,presidential,12345
390,487,suite,5432
391,741,presidential,12345
392,971,superior room,3768
393,434,presidential,12345
394,522,apartments,4600
395,722,standard,2500
396,843,superior room,3768
397,193,suite,5432
398,129,apartments,4600
399,331,standard,2500
400,178,apartments,4600
401,1064,suite,5432
402,313,superior room,3768
403,430,presidential,12345
404,1085,duplex,7654
405,519,superior room,3768
406,1019,presidential,12345
407,1008,apartments,4600
408,380,duplex,7654
409,182,suite,5432
410,616,presidential,12345
411,933,superior room,3768
412,364,superior room,3768
413,541,standard,2500
414,910,standard,2500
415,874,duplex,7654
416,919,presidential,12345
417,733,superior room,3768
418,247,apartments,4600
419,745,apartments,4600
420,302,suite,5432
421,166,superior room,3768
422,668,standard,2500
423,796,apartments,4600
424,881,suite,5432
425,546,apartments,4600
426,757,standard,2500
427,380,presidential,12345
428,407,superior room,3768
429,174,duplex,7654
430,292,duplex,7654
431,1084,suite,5432
432,558,apartments,4600
433,1003,suite,5432
434,733,presidential,12345
435,689,apartments,4600
436,132,standard,2500
437,289,standard,2500
438,986,standard,2500
439,1093,suite,5432
440,530,presidential,12345
441,685,superior room,3768
442,800,superior room,3768
443,306,superior room,3768
444,618,apartments,4600
445,622,standard,2500
446,557,suite,5432
447,864,standard,2500
448,607,duplex,7654
449,837,superior room,3768
450,175,superior room,3768
451,545,duplex,7654
452,1048,duplex,7654
453,993,duplex,7654
454,1036,duplex,7654
455,425,suite,5432
456,1007,apartments,4600
457,587,duplex,7654
458,421,suite,5432
459,1033,apartments,4600
460,453,apartments,4600
461,938,duplex,7654
462,648,apartments,4600
463,822,suite,5432
464,974,suite,5432
465,979,suite,5432
466,542,superior room,3768
467,850,suite,5432
468,352,presidential,12345
469,263,presidential,12345
470,797,apartments,4600
471,476,superior room,3768
472,968,presidential,12345
473,1004,superior room,3768
474,1097,presidential,12345
475,414,superior room,3768
476,727,duplex,7654
477,481,standard,2500
478,712,presidential,12345
479,234,duplex,7654
480,799,duplex,7654
481,1024,standard,2500
482,770,duplex,7654
483,754,presidential,12345
484,814,presidential,12345
485,656,duplex,7654
486,326,apartments,4600
487,477,suite,5432
488,746,apartments,4600
489,132,apartments,4600
490,298,superior room,3768
491,399,suite,5432
492,1071,standard,2500
493,202,presidential,12345
494,726,suite,5432
495,127,suite,5432
496,993,presidential,12345
497,677,apartments,4600
498,962,presidential,12345
499,701,presidential,12345
500,387,duplex,7654
501,736,presidential,12345
502,357,duplex,7654
503,173,standard,2500
504,950,duplex,7654
505,865,presidential,12345
506,461,apartments,4600
507,1044,superior room,3768
508,471,duplex,7654
509,533,duplex,7654
510,831,standard,2500
511,254,superior room,3768
512,966,duplex,7654
513,876,duplex,7654
514,685,presidential,12345
515,515,duplex,7654
516,986,standard,2500
517,240,standard,2500
518,1097,presidential,12345
519,380,standard,2500
520,388,presidential,12345
521,876,duplex,7654
522,539,apartments,4600
523,989,presidential,12345
524,530,apartments,4600
525,291,superior room,3768
526,395,standard,2500
527,615,suite,5432
528,514,suite,5432
529,237,presidential,12345
530,225,standard,2500
531,216,superior room,3768
532,965,standard,2500
533,595,suite,5432
534,519,apartments,4600
535,375,superior room,3768
536,1035,superior room,3768
537,294,standard,2500
538,820,standard,2500
539,490,superior room,3768
540,1012,superior room,3768
541,902,duplex,7654
542,115,duplex,7654
543,314,presidential,12345
544,434,standard,2500
545,787,suite,5432
546,1004,apartments,4600
547,893,standard,2500
548,116,apartments,4600
549,489,apartments,4600
550,173,presidential,12345
551,343,presidential,12345
552,498,duplex,7654
553,839,suite,5432
554,688,standard,2500
555,240,duplex,7654
556,895,suite,5432
557,776,superior room,3768
558,970,standard,2500
559,552,superior room,3768
560,312,apartments,4600
561,324,apartments,4600
562,843,apartments,4600
563,110,standard,2500
564,472,apartments,4600
565,223,apartments,4600
566,432,standard,2500
567,987,apartments,4600
568,176,presidential,12345
569,267,superior room,3768
570,1096,presidential,12345
571,540,superior room,3768
572,137,duplex,7654
573,127,superior room,3768
574,652,suite,5432
575,634,apartments,4600
576,462,superior room,3768
577,132,suite,5432
578,806,superior room,3768
579,119,presidential,12345
580,296,superior room,3768
581,1021,superior room,3768
582,414,superior room,3768
583,546,duplex,7654
584,454,superior room,3768
585,465,duplex,7654
586,1007,standard,2500
587,778,apartments,4600
588,239,apartments,4600
589,821,presidential,12345
590,1012,duplex,7654
591,955,superior room,3768
592,278,standard,2500
593,243,duplex,7654
594,258,standard,2500
595,392,standard,2500
596,248,standard,2500
597,785,suite,5432
598,143,duplex,7654
599,673,suite,5432
600,548,superior room,3768
601,1089,standard,2500
602,743,duplex,7654
603,203,presidential,12345
604,418,standard,2500
605,141,duplex,7654
606,419,duplex,7654
607,856,presidential,12345
608,932,superior room,3768
609,1096,duplex,7654
610,879,duplex,7654
611,1053,standard,2500
612,408,superior room,3768
613,737,apartments,4600
614,923,standard,2500
615,331,standard,2500
616,997,superior room,3768
617,562,suite,5432
618,735,duplex,7654
619,746,superior room,3768
620,1090,suite,5432
621,179,presidential,12345
622,546,suite,5432
623,163,superior room,3768
624,906,duplex,7654
625,819,presidential,12345
626,554,superior room,3768
627,847,standard,2500
628,813,presidential,12345
629,659,suite,5432
630,689,duplex,7654
631,439,superior room,3768
632,556,superior room,3768
633,237,apartments,4600
634,704,superior room,3768
635,524,standard,2500
636,846,suite,5432
637,602,presidential,12345
638,547,suite,5432
639,1077,standard,2500
640,963,apartments,4600
641,1012,superior room,3768
642,731,duplex,7654
643,513,duplex,7654
644,306,apartments,4600
645,953,superior room,3768
646,612,superior room,3768
647,593,duplex,7654
648,371,superior room,3768
649,481,duplex,7654
650,378,superior room,3768
651,950,duplex,7654
652,892,presidential,12345
653,632,apartments,4600
654,209,presidential,12345
655,335,superior room,3768
656,569,suite,5432
657,558,suite,5432
658,389,apartments,4600
659,266,duplex,7654
660,895,suite,5432
661,451,presidential,12345
662,800,apartments,4600
663,913,presidential,12345
664,1040,duplex,7654
665,172,suite,5432
666,417,standard,2500
667,896,presidential,12345
668,445,standard,2500
669,172,apartments,4600
670,448,standard,2500
671,387,presidential,12345
672,314,apartments,4600
673,522,superior room,3768
674,937,suite,5432
675,549,apartments,4600
676,1068,presidential,12345
677,910,apartments,4600
678,114,suite,5432
679,218,superior room,3768
680,282,superior room,3768
681,200,superior room,3768
682,361,standard,2500
683,232,presidential,12345
684,633,apartments,4600
685,1080,duplex,7654
686,139,apartments,4600
687,560,apartments,4600
688,492,apartments,4600
689,335,presidential,12345
690,1050,standard,2500
691,601,superior room,3768
692,802,superior room,3768
693,716,superior room,3768
694,1033,superior room,3768
695,609,superior room,3768
696,611,apartments,4600
697,761,apartments,4600
698,987,superior room,3768
699,465,duplex,7654
700,1022,standard,2500
701,207,suite,5432
702,150,superior room,3768
703,536,apartments,4600
704,666,suite,5432
705,168,superior room,3768
706,910,suite,5432
707,746,apartments,4600
708,566,suite,5432
709,636,suite,5432
710,949,apartments,4600
711,396,suite,5432
712,589,superior room,3768
713,325,standard,2500
714,1040,presidential,12345
715,489,standard,2500
716,122,standard,2500
717,586,duplex,7654
718,403,suite,5432
719,418,superior room,3768
720,610,apartments,4600
721,145,suite,5432
722,924,presidential,12345
723,593,standard,2500
724,652,suite,5432
725,134,presidential,12345
726,456,superior room,3768
727,653,standard,2500
728,107,superior room,3768
729,1009,suite,5432
730,602,suite,5432
731,591,apartments,4600
732,560,suite,5432
733,410,superior room,3768
734,747,suite,5432
735,976,suite,5432
736,457,standard,2500
737,1050,standard,2500
738,516,presidential,12345
739,683,duplex,7654
740,716,duplex,7654
741,622,standard,2500
742,982,standard,2500
743,118,presidential,12345
744,937,apartments,4600
745,633,apartments,4600
746,885,superior room,3768
747,965,apartments,4600
748,1072,superior room,3768
749,1040,superior room,3768
750,110,standard,2500
751,922,suite,5432
752,516,suite,5432
753,700,superior room,3768
754,435,standard,2500
755,375,suite,5432
756,764,duplex,7654
757,409,presidential,12345
758,784,superior room,3768
759,857,duplex,7654
760,923,apartments,4600
761,925,duplex,7654
762,490,suite,5432
763,541,apartments,4600
764,965,duplex,7654
765,406,suite,5432
766,975,standard,2500
767,317,suite,5432
768,408,apartments,4600
769,258,duplex,7654
770,1008,suite,5432
771,105,suite,5432
772,1067,duplex,7654
773,937,presidential,12345
774,239,superior room,3768
775,862,presidential,12345
776,593,apartments,4600
777,212,suite,5432
778,319,superior room,3768
779,1082,superior room,3768
780,973,apartments,4600
781,117,duplex,7654
782,996,suite,5432
783,210,superior room,3768
784,876,suite,5432
785,174,presidential,12345
786,648,suite,5432
787,258,superior room,3768
788,397,duplex,7654
789,913,standard,2500
790,111,apartments,4600
791,611,standard,2500
792,606,presidential,12345
793,484,apartments,4600
794,487,standard,2500
795,212,suite,5432
796,317,apartments,4600
797,190,duplex,7654
798,751,standard,2500
799,876,apartments,4600
800,354,standard,2500
801,769,suite,5432
802,411,suite,5432
803,919,standard,2500
804,363,apartments,4600
805,460,presidential,12345
806,1065,presidential,12345
807,417,duplex,7654
808,774,apartments,4600
809,667,superior room,3768
810,1018,apartments,4600
811,1059,superior room,3768
812,715,duplex,7654
813,718,suite,5432
814,829,presidential,12345
815,312,presidential,12345
816,454,apartments,4600
817,563,apartments,4600
818,151,superior room,3768
819,984,duplex,7654
820,675,standard,2500
821,1015,suite,5432
822,968,superior room,3768
823,981,superior room,3768
824,288,apartments,4600
825,947,presidential,12345
826,229,presidential,12345
827,258,superior room,3768
828,776,presidential,12345
829,958,duplex,7654
830,770,standard,2500
831,744,superior room,3768
832,186,suite,5432
833,182,superior room,3768
834,355,superior room,3768
835,266,presidential,12345
836,115,superior room,3768
837,205,apartments,4600
838,256,apartments,4600
839,789,standard,2500
840,881,presidential,12345
841,576,apartments,4600
842,676,duplex,7654
843,108,presidential,12345
844,841,duplex,7654
845,117,superior room,3768
846,724,standard,2500
847,507,duplex,7654
848,622,suite,5432
849,713,standard,2500
850,945,superior room,3768
851,925,presidential,12345
852,538,suite,5432
853,408,presidential,12345
854,680,duplex,7654
855,748,presidential,12345
856,981,standard,2500
857,1031,presidential,12345
858,178,presidential,12345
859,1067,standard,2500
860,569,presidential,12345
861,433,duplex,7654
862,390,superior room,3768
863,556,standard,2500
864,846,superior room,3768
865,1051,duplex,7654
866,1074,superior room,3768
867,891,presidential,12345
868,677,presidential,12345
869,989,apartments,4600
870,539,suite,5432
871,708,apartments,4600
872,346,suite,5432
873,103,standard,2500
874,385,duplex,7654
875,799,standard,2500
876,942,standard,2500
877,494,apartments,4600
878,928,presidential,12345
879,926,duplex,7654
880,546,duplex,7654
881,801,suite,5432
882,737,superior room,3768
883,671,apartments,4600
884,410,standard,2500
885,810,presidential,12345
886,920,standard,2500
887,138,standard,2500
888,223,duplex,7654
889,969,suite,5432
890,353,presidential,12345
891,931,superior room,3768
892,752,superior room,3768
893,391,apartments,4600
894,165,duplex,7654
895,661,superior room,3768
896,1092,apartments,4600
897,225,apartments,4600
898,1096,duplex,7654
899,760,presidential,12345
900,380,apartments,4600
901,297,suite,5432
902,835,presidential,12345
903,558,standard,2500
904,259,presidential,12345
905,768,presidential,12345
906,966,presidential,12345
907,1078,suite,5432
908,419,standard,2500
909,1086,superior room,3768
910,1092,duplex,7654
911,488,suite,5432
912,733,superior room,3768
913,120,apartments,4600
914,190,standard,2500
915,820,apartments,4600
916,587,duplex,7654
917,638,duplex,7654
918,411,suite,5432
919,138,duplex,7654
920,792,apartments,4600
921,632,standard,2500
922,835,superior room,3768
923,385,superior room,3768
924,315,apartments,4600
925,121,apartments,4600
926,885,standard,2500
927,627,duplex,7654
928,328,apartments,4600
929,764,superior room,3768
930,691,suite,5432
931,405,presidential,12345
932,706,apartments,4600
933,748,apartments,4600
934,215,standard,2500
935,864,standard,2500
936,164,standard,2500
937,267,suite,5432
938,396,superior room,3768
939,871,apartments,4600
940,792,suite,5432
941,780,apartments,4600
942,152,apartments,4600
943,134,duplex,7654
944,194,standard,2500
945,875,apartments,4600
946,1042,suite,5432
947,395,suite,5432
948,653,standard,2500
949,583,standard,2500
950,867,standard,2500
951,209,duplex,7654
952,326,presidential,12345
953,1013,duplex,7654
954,842,standard,2500
955,467,suite,5432
956,1066,duplex,7654
957,420,standard,2500
958,1034,duplex,7654
959,182,apartments,4600
960,1068,apartments,4600
961,469,apartments,4600
962,977,apartments,4600
963,600,presidential,12345
964,771,apartments,4600
965,819,superior room,3768
966,539,superior room,3768
967,940,duplex,7654
968,979,apartments,4600
969,770,superior room,3768
970,348,suite,5432
971,234,presidential,12345
972,379,presidential,12345
973,381,superior room,3768
974,969,presidential,12345
975,589,presidential,12345
976,659,suite,5432
977,802,suite,5432
978,729,apartments,4600
979,951,standard,2500
980,974,superior room,3768
981,832,suite,5432
982,791,superior room,3768
983,323,standard,2500
984,1069,duplex,7654
985,1009,standard,2500
986,113,standard,2500
987,243,presidential,12345
988,730,apartments,4600
989,258,presidential,12345
990,361,duplex,7654
991,532,apartments,4600
992,576,presidential,12345
993,1094,presidential,12345
994,176,apartments,4600
995,339,standard,2500
996,173,standard,2500
997,198,standard,2500
998,497,presidential,12345
999,204,presidential,12345
1000,612,duplex,7654
1001,1048,presidential,12345
1002,134,presidential,12345
1003,897,superior room,3768
1004,402,apartments,4600
1005,453,superior room,3768
1006,109,standard,2500
1007,353,suite,5432
1008,329,suite,5432
1009,189,apartments,4600
1010,994,suite,5432
1011,625,duplex,7654
1012,894,presidential,12345
1013,303,superior room,3768
1014,601,suite,5432
1015,101,superior room,3768
1016,1077,presidential,12345
1017,1051,superior room,3768
1018,719,suite,5432
1019,367,presidential,12345
1020,989,duplex,7654
1021,299,apartments,4600
1022,696,apartments,4600
1023,150,suite,5432
1024,269,standard,2500
1025,531,presidential,12345
1026,707,standard,2500
1027,655,duplex,7654
1028,199,duplex,7654
1029,798,duplex,7654
1030,1051,standard,2500
1031,545,suite,5432
1032,495,duplex,7654
1033,335,suite,5432
1034,1035,suite,5432
1035,800,presidential,12345
1036,672,apartments,4600
1037,997,suite,5432
1038,433,superior room,3768
1039,639,standard,2500
1040,996,superior room,3768
1041,904,presidential,12345
1042,458,presidential,12345
1043,473,suite,5432
1044,922,apartments,4600
1045,880,standard,2500
1046,948,apartments,4600
1047,164,suite,5432
1048,823,suite,5432
1049,377,standard,2500
1050,579,standard,2500
1051,590,apartments,4600
1052,236,duplex,7654
1053,354,apartments,4600
1054,1072,superior room,3768
1055,100,standard,2500
1056,1009,presidential,12345
1057,1078,suite,5432
1058,353,apartments,4600
1059,964,duplex,7654
1060,684,presidential,12345
1061,730,standard,2500
1062,354,standard,2500
1063,242,apartments,4600
1064,967,suite,5432
1065,531,apartments,4600
1066,910,standard,2500
1067,665,duplex,7654
1068,1071,suite,5432
1069,796,suite,5432
1070,184,suite,5432
1071,197,duplex,7654
1072,899,suite,5432
1073,172,superior room,3768
1074,1079,presidential,12345
1075,354,presidential,12345
1076,925,superior room,3768
1077,856,presidential,12345
1078,560,suite,5432
1079,445,duplex,7654
1080,598,suite,5432
1081,877,presidential,12345
1082,762,apartments,4600
1083,797,standard,2500
1084,592,standard,2500
1085,730,apartments,4600
1086,466,suite,5432
1087,148,standard,2500
1088,501,superior room,3768
1089,632,duplex,7654
1090,876,standard,2500
1091,249,duplex,7654
1092,734,suite,5432
1093,657,suite,5432
1094,974,standard,2500
1095,871,apartments,4600
1096,222,duplex,7654
1097,328,suite,5432
1098,520,duplex,7654
1099,477,suite,5432
1100,651,standard,2500
1101,1040,presidential,12345
1102,220,suite,5432
1103,1026,standard,2500
1104,936,apartments,4600
1105,990,duplex,7654
1106,103,standard,2500
1107,151,standard,2500
1108,730,superior room,3768
1109,624,suite,5432
1110,719,standard,2500
1111,583,apartments,4600
1112,821,superior room,3768
1113,1003,standard,2500
1114,181,presidential,12345
1115,1028,suite,5432
1116,724,duplex,7654
1117,839,superior room,3768
1118,276,duplex,7654
1119,599,suite,5432
1120,692,standard,2500
1121,397,suite,5432
1122,341,suite,5432
1123,512,superior room,3768
1124,1055,apartments,4600
1125,910,presidential,12345
1126,441,standard,2500
1127,736,apartments,4600
1128,640,apartments,4600
1129,972,duplex,7654
1130,647,duplex,7654
1131,235,suite,5432
1132,996,duplex,7654
1133,231,apartments,4600
1134,730,standard,2500
1135,558,presidential,12345
1136,534,suite,5432
1137,863,standard,2500
1138,429,apartments,4600
1139,485,presidential,12345
1140,580,apartments,4600
1141,517,apartments,4600
1142,432,suite,5432
1143,527,duplex,7654
1144,886,suite,5432
1145,950,presidential,12345
1146,495,standard,2500
1147,559,duplex,7654
1148,802,superior room,3768
1149,416,duplex,7654
1150,997,superior room,3768
1151,473,standard,2500
1152,884,superior room,3768
1153,770,suite,5432
1154,507,suite,5432
1155,658,presidential,12345
1156,731,superior room,3768
1157,627,duplex,7654
1158,227,suite,5432
1159,1036,suite,5432
1160,707,apartments,4600
1161,403,standard,2500
1162,855,presidential,12345
1163,743,apartments,4600
1164,721,duplex,7654
1165,585,duplex,7654
1166,723,presidential,12345
1167,261,duplex,7654
1168,513,duplex,7654
1169,308,duplex,7654
1170,1068,presidential,12345
1171,294,superior room,3768
1172,575,apartments,4600
1173,404,standard,2500
1174,989,standard,2500
1175,973,superior room,3768
1176,649,duplex,7654
1177,352,superior room,3768
1178,558,superior room,3768
1179,1039,standard,2500
1180,866,standard,2500
1181,1081,suite,5432
1182,1091,suite,5432
1183,714,duplex,7654
1184,608,standard,2500
1185,1052,suite,5432
1186,312,superior room,3768
1187,890,superior room,3768
1188,124,superior room,3768
1189,220,duplex,7654
1190,150,duplex,7654
1191,224,superior room,3768
1192,278,presidential,12345
1193,792,apartments,4600
1194,631,suite,5432
1195,562,standard,2500
1196,877,superior room,3768
1197,558,apartments,4600
1198,669,duplex,7654
1199,659,suite,5432
1200,888,superior room,3768
1201,1027,apartments,4600
1202,187,apartments,4600
1203,439,suite,5432
1204,816,standard,2500
1205,691,standard,2500
1206,810,presidential,12345
1207,332,duplex,7654
1208,707,duplex,7654
1209,1080,apartments,4600
1210,359,suite,5432
1211,498,standard,2500
1212,602,presidential,12345
1213,766,superior room,3768
1214,635,presidential,12345
1215,1029,standard,2500
1216,373,superior room,3768
1217,338,apartments,4600
1218,1059,duplex,7654
1219,506,presidential,12345
1220,626,superior room,3768
1221,740,suite,5432
1222,384,standard,2500
1223,825,apartments,4600
1224,678,apartments,4600
1225,548,superior room,3768
1226,806,presidential,12345
1227,312,standard,2500
1228,662,standard,2500
1229,507,duplex,7654
1230,1018,apartments,4600
1231,644,standard,2500
1232,965,suite,5432
1233,232,duplex,7654
1234,192,apartments,4600
1235,444,superior room,3768
1236,454,superior room,3768
1237,895,duplex,7654
1238,754,duplex,7654
1239,157,duplex,7654
1240,382,duplex,7654
1241,679,suite,5432
1242,519,superior room,3768
1243,492,presidential,12345
1244,950,presidential,12345
1245,563,standard,2500
1246,952,apartments,4600
1247,1043,suite,5432
1248,988,suite,5432
1249,496,duplex,7654
1250,945,standard,2500
1251,380,presidential,12345
1252,489,duplex,7654
1253,894,apartments,4600
1254,581,presidential,12345
1255,945,duplex,7654
1256,738,duplex,7654
1257,182,suite,5432
1258,977,presidential,12345
1259,852,presidential,12345
1260,989,duplex,7654
1261,1050,standard,2500
1262,1039,duplex,7654
1263,198,apartments,4600
1264,235,suite,5432
1265,854,superior room,3768
1266,103,superior room,3768
1267,417,suite,5432
1268,505,duplex,7654
1269,458,duplex,7654
1270,371,standard,2500
1271,1019,superior room,3768
1272,644,duplex,7654
1273,381,presidential,12345
1274,116,presidential,12345
